,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
120,154.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.03182783068518359,0.0364465831689619,0.05605184178810706,HL-60KW_SC575_sgFMNL1
121,159.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.34967492340707157,0.03983074840317662,0.06458584530985065,HL-60KW_SC575_sgFMNL1
122,167.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,-0.19811092207015302,0.021857988725206803,0.03508816964886403,HL-60KW_SC575_sgFMNL1
123,172.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,0.028576746702895655,0.040265606517851014,0.05427150060969368,HL-60KW_SC575_sgFMNL1
124,176.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,0.34135386477583823,0.09406288984919395,0.1520812429345853,HL-60KW_SC575_sgFMNL1
125,176.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.26437874896690483,0.027964591097938724,0.04543026482290828,HL-60KW_SC575_sgFMNL1
126,196.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.48609966440501245,0.013405417008085332,0.022083129141426103,HL-60KW_SC575_sgFMNL1
127,205.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.3938257727138336,0.06750579483759822,0.11303232755470498,HL-60KW_SC575_sgFMNL1
128,221.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.368638836369479,0.09005270235104802,0.15398946699602953,HL-60KW_SC575_sgFMNL1
129,226.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.20426886210906253,0.007243127945318925,0.018305132149404612,HL-60KW_SC575_sgFMNL1
130,228.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,-0.025017260544492298,0.03949062449773236,0.063174633568021,HL-60KW_SC575_sgFMNL1
131,237.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.09224578639332259,0.052248256847270275,0.07748772480291581,HL-60KW_SC575_sgFMNL1
132,242.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,0.2149626671508989,0.018465649991100726,0.028381113637560733,HL-60KW_SC575_sgFMNL1
133,244.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.2326985217006038,0.06557500308416782,0.10182850989355209,HL-60KW_SC575_sgFMNL1
134,247.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,0.042255632585650245,0.02408862330860984,0.03582362904949352,HL-60KW_SC575_sgFMNL1
135,259.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.12451977079117947,0.05905245262383532,0.08385186223141541,HL-60KW_SC575_sgFMNL1
136,268.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.007991095778380366,0.03570643392968159,0.054236572406238366,HL-60KW_SC575_sgFMNL1
137,272.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.05060126623503954,0.03160159387220306,0.04818969203075908,HL-60KW_SC575_sgFMNL1
138,273.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.05660439651908713,0.08452183073176282,0.13005692449067935,HL-60KW_SC575_sgFMNL1
139,279.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.06812926252394237,0.05615592159849986,0.0875104102569849,HL-60KW_SC575_sgFMNL1
140,313.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.07090828050736143,0.041688325923294176,0.06613423677647386,HL-60KW_SC575_sgFMNL1
141,315.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.18377332993329737,0.021189462441872878,0.03172782372274535,HL-60KW_SC575_sgFMNL1
142,330.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.3651192090869364,0.05942032623416175,0.09370317924355924,HL-60KW_SC575_sgFMNL1
143,337.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.20223862222065975,0.06019076626664434,0.09296186789339436,HL-60KW_SC575_sgFMNL1
