,gene,log2fold_diff_mean,exp,pvalue
314,ADGRA2,-0.18155898852450722,tracketch_all_10grad_data,0.2591129751685379
315,ADGRA3,-0.20310191594654692,tracketch_all_10grad_data,0.20410897672293024
316,ADGRB1,-0.0421251827736114,tracketch_all_10grad_data,0.8227607429350471
317,ADGRB2,-0.022191474302419554,tracketch_all_10grad_data,0.9192465559467339
318,ADGRB3,-0.07036585126425272,tracketch_all_10grad_data,0.6829733744476177
319,ADGRD1,-0.16602648607219953,tracketch_all_10grad_data,0.3065644998756088
320,ADGRD2,-0.14537876265136132,tracketch_all_10grad_data,0.36995442486145597
321,ADGRE1,-0.09079172333574456,tracketch_all_10grad_data,0.5936989005525536
322,ADGRE2,-0.18510662227319635,tracketch_all_10grad_data,0.2474777680740259
323,ADGRE3,-0.20995345784104175,tracketch_all_10grad_data,0.1884483616574984
324,ADGRE5,-0.25493510007634523,tracketch_all_10grad_data,0.10649229903893992
325,ADGRF1,0.039919194991208336,tracketch_all_10grad_data,0.7786624617687048
326,ADGRF2,-0.21346884283509293,tracketch_all_10grad_data,0.17967242817554335
327,ADGRF3,-0.4292748504998764,tracketch_all_10grad_data,0.005680945658984207
328,ADGRF4,-0.11137150702156487,tracketch_all_10grad_data,0.5028243682827583
329,ADGRF5,0.1938944863466934,tracketch_all_10grad_data,0.23949943473769678
330,ADGRG1,0.13017779808895788,tracketch_all_10grad_data,0.4141063392694093
331,ADGRG2,-0.07489080148559878,tracketch_all_10grad_data,0.6600927728769701
332,ADGRG3,-0.04937044832182725,tracketch_all_10grad_data,0.785808994051714
333,ADGRG4,0.044718628822882196,tracketch_all_10grad_data,0.7563316980862406
334,ADGRG5,-0.2628568061812476,tracketch_all_10grad_data,0.09750047232716627
335,ADGRG6,-0.2948935871496457,tracketch_all_10grad_data,0.06019670671492557
336,ADGRG7,0.04136523999670086,tracketch_all_10grad_data,0.7701493506029781
337,ADGRL1,-0.3170515971260264,tracketch_all_10grad_data,0.04304679757808993
338,ADGRL2,-0.052051840249899034,tracketch_all_10grad_data,0.7738341097603318
339,ADGRL3,-0.11108354004239798,tracketch_all_10grad_data,0.500849945995115
340,ADGRL4,-0.1285570988042204,tracketch_all_10grad_data,0.43366323444688215
341,ADGRV1,-0.2840501694777816,tracketch_all_10grad_data,0.07104325253741343
