,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
4086,4086,DCP1B,-0.0143066857755584,tracketch_0_all,0.9485666443308182
4087,4087,DCP2,-0.0631681464073698,tracketch_0_all,0.7462025940319708
4088,4088,DCPS,-0.8161744897938474,tracketch_0_all,4.984393649727031e-05
4089,4089,DCST1,-0.1932883559635411,tracketch_0_all,0.3120431549385163
4090,4090,DCST2,-0.0931322178573977,tracketch_0_all,0.6308166015675384
4091,4091,DCSTAMP,-0.2757296788243474,tracketch_0_all,0.1506116642875822
4092,4092,DCT,-0.1271121775393436,tracketch_0_all,0.5086362878723436
4093,4093,DCTD,0.073295798422042,tracketch_0_all,0.6989955280855765
4094,4094,DCTN1,-0.0520243591647687,tracketch_0_all,0.7928318395293411
4095,4095,DCTN2,-0.0012000028995174,tracketch_0_all,0.9995346441835212
4096,4096,DCTN3,-0.0751042531161327,tracketch_0_all,0.7001675893057843
4097,4097,DCTN4,0.3342083581173909,tracketch_0_all,0.0898175104663765
4098,4098,DCTN5,0.4772320842852657,tracketch_0_all,0.017580238171429
4099,4099,DCTN6,0.5084557994747233,tracketch_0_all,0.0126519068050527
4100,4100,DCTPP1,-0.0429619885852057,tracketch_0_all,0.8284711285799157
4101,4101,DCUN1D1,0.4225737408717172,tracketch_0_all,0.0343989231766483
4102,4102,DCUN1D2,-0.1207044497143912,tracketch_0_all,0.5328748209371156
4103,4103,DCUN1D3,-0.1304703789803014,tracketch_0_all,0.4985838443753765
4104,4104,DCUN1D4,0.0093682120051405,tracketch_0_all,0.9540121672643972
4105,4105,DCUN1D5,-0.0890976681361377,tracketch_0_all,0.6508530867460843
4106,4106,DCX,-0.0776640239478878,tracketch_0_all,0.692308764823045
4107,4107,DCXR,-0.0620507448264227,tracketch_0_all,0.7524247301905452
4108,4108,DDA1,0.982980648647888,tracketch_0_all,2.3804609048403952e-05
4109,4109,DDAH1,-0.0389629047611617,tracketch_0_all,0.8496898769539758
4110,4110,DDAH2,-0.2352110318110245,tracketch_0_all,0.2179398432267312
4111,4111,DDB1,0.7530615250315909,tracketch_0_all,0.000440725333239
4112,4112,DDB2,0.0584166947870133,tracketch_0_all,0.7554445148812571
4113,4113,DDC,-0.085839488460078,tracketch_0_all,0.6584630801930156
4114,4114,DDHD1,-0.2893334014508227,tracketch_0_all,0.1314687749842124
4115,4115,DDHD2,-0.1871889127453677,tracketch_0_all,0.3299174043221106
4116,4116,DDI1,-0.1077169281871483,tracketch_0_all,0.5760782431265771
4117,4117,DDI2,-0.1117356997298879,tracketch_0_all,0.5620602432471546
4118,4118,DDIAS,0.0475959233417984,tracketch_0_all,0.7957544625504676
4119,4119,DDIT3,0.2665722911692643,tracketch_0_all,0.1695173819554942
4120,4120,DDIT4,0.0530256099953846,tracketch_0_all,0.7753885021503578
4121,4121,DDIT4L,-0.1335564272462288,tracketch_0_all,0.4866691031574676
4122,4122,DDN,-0.2244313230557129,tracketch_0_all,0.244538141760722
4123,4123,DDO,-0.3265600297414606,tracketch_0_all,0.0899343959548876
4124,4124,DDOST,0.1339354856760501,tracketch_0_all,0.4835045475790737
4125,4125,DDR1,-0.1154874988503667,tracketch_0_all,0.5503258340879961
4126,4126,DDR2,-0.2479827850367756,tracketch_0_all,0.1991165186546276
4127,4127,DDRGK1,-0.75065952427937,tracketch_0_all,0.0001684783350609
4128,4128,DDT,0.0108312578687278,tracketch_0_all,0.9509178595731134
4129,4129,DDX1,-0.1205869644061915,tracketch_0_all,0.5342310035211875
4130,4130,DDX10,0.2998684080494359,tracketch_0_all,0.1242778398182027
4131,4131,DDX11,0.1486041259792038,tracketch_0_all,0.4363831782252537
