,gene,log2fold_diff_mean,exp,pvalue
201,ACTC1,-0.36189343820506514,tracketch_all_data,0.006643137672887653
202,ACTG1,0.15974508699400924,tracketch_all_data,0.25739263064686013
203,ACTG2,0.006718722886267462,tracketch_all_data,0.9381307037239979
204,ACTL10,0.21860454457142642,tracketch_all_data,0.1324095914308071
205,ACTL6A,-1.0924430129648666,tracketch_all_data,9.716166958532225e-08
206,ACTL6B,-0.2672785688712309,tracketch_all_data,0.04845743947228777
207,ACTL7A,0.07909733549807416,tracketch_all_data,0.5544164375392078
208,ACTL7B,-0.18799371552512736,tracketch_all_data,0.16893285735126892
209,ACTL8,0.012336199742761369,tracketch_all_data,0.9052182569303354
210,ACTL9,-0.16626493146697816,tracketch_all_data,0.22611473462063153
211,ACTN1,-0.14817662681660765,tracketch_all_data,0.2854919798142745
212,ACTN2,0.011998060364078758,tracketch_all_data,0.9052199086787184
213,ACTN3,-0.06808053862295112,tracketch_all_data,0.6403226078347576
214,ACTN4,-0.06324020844039467,tracketch_all_data,0.6654804846171458
215,ACTR10,0.08564554117559135,tracketch_all_data,0.5253011659546093
216,ACTR1A,0.2554184068105028,tracketch_all_data,0.0821380464256918
217,ACTR1B,0.08050604865914905,tracketch_all_data,0.5445271284854745
218,ACTR2,-0.4595834755100683,tracketch_all_data,0.0018891143417474206
219,ACTR3,-0.25220128921130935,tracketch_all_data,0.06257677897308762
220,ACTR3B,0.22159598491167448,tracketch_all_data,0.12606095077843257
221,ACTR3C,-0.05379783445771242,tracketch_all_data,0.7172196566413475
222,ACTR5,0.2414534849504557,tracketch_all_data,0.0979497478873288
223,ACTR6,-0.07984293794172014,tracketch_all_data,0.5809798550338173
224,ACTR8,0.27769080141435654,tracketch_all_data,0.06269104109651996
225,ACTRT1,0.10843806922687875,tracketch_all_data,0.42655245765828037
226,ACTRT2,-0.18623032877517437,tracketch_all_data,0.17378967772883042
227,ACTRT3,-0.06788457815654911,tracketch_all_data,0.6440312687628292
228,ACVR1,0.011170829693484603,tracketch_all_data,0.9113364301024536
229,ACVR1B,-0.16445149477477605,tracketch_all_data,0.23244151389734938
230,ACVR1C,-0.255546755822882,tracketch_all_data,0.059839637579199516
231,ACVR2A,-0.023453792805452307,tracketch_all_data,0.8921758573752193
232,ACVR2B,-0.15138014327277124,tracketch_all_data,0.2738203370936681
233,ACVRL1,-0.42034006177439254,tracketch_all_data,0.0015861642559803857
234,ACY1,0.04780096882016388,tracketch_all_data,0.7097411229333652
235,ACY3,0.049077354724575514,tracketch_all_data,0.7017983507681043
236,ACYP1,-0.03916667920598701,tracketch_all_data,0.799393847208125
237,ACYP2,-0.13656252370970137,tracketch_all_data,0.32501112865473014
238,ADA,-0.27593718489752156,tracketch_all_data,0.04088524191482526
239,ADA2,-0.1947964925532803,tracketch_all_data,0.1544320611356771
240,ADAD1,0.041126858186113266,tracketch_all_data,0.7396322304496025
241,ADAD2,0.022500956502680008,tracketch_all_data,0.8461261812369254
242,ADAL,-0.0337666885945444,tracketch_all_data,0.8320507588107781
243,ADAM10,-0.31448446692229454,tracketch_all_data,0.019363737778337213
244,ADAM11,-0.05161749288905899,tracketch_all_data,0.729237583552356
245,ADAM12,-0.04319707828589923,tracketch_all_data,0.7794551066691818
246,ADAM15,0.02875706975490789,tracketch_all_data,0.8143880303818711
247,ADAM17,-0.20627305437999707,tracketch_all_data,0.13036317234600106
248,ADAM18,-0.10727648845351206,tracketch_all_data,0.44797641147850475
249,ADAM19,-0.07555487143182038,tracketch_all_data,0.6028315145235563
250,ADAM2,0.029336938268194508,tracketch_all_data,0.8110182693573129
251,ADAM20,-0.07610228393047902,tracketch_all_data,0.5997719907099841
252,ADAM21,-0.19670852074302045,tracketch_all_data,0.1503846946274309
253,ADAM22,-0.003358339173827892,tracketch_all_data,0.9954889294236579
254,ADAM23,-0.22284213154625032,tracketch_all_data,0.10341023371802391
255,ADAM28,-0.2541659069030677,tracketch_all_data,0.06035624617638467
256,ADAM29,0.04150365380257595,tracketch_all_data,0.7396807141227256
257,ADAM30,-0.016874663304522405,tracketch_all_data,0.9293936349098769
258,ADAM32,-0.15589087595767692,tracketch_all_data,0.25905720437019586
259,ADAM33,-0.13770073154515558,tracketch_all_data,0.3217863328411933
260,ADAM7,0.11273824105668984,tracketch_all_data,0.411647371735544
261,ADAM8,-0.15394090569751306,tracketch_all_data,0.2692633576284469
262,ADAM9,-0.1341851809202832,tracketch_all_data,0.3363017033072229
263,ADAMDEC1,-0.11926150346238364,tracketch_all_data,0.39389360282223557
264,ADAMTS1,-0.05735223827218205,tracketch_all_data,0.6972192184422177
265,ADAMTS10,0.11053659567933866,tracketch_all_data,0.42131835851771904
266,ADAMTS12,0.11930810213654867,tracketch_all_data,0.38448932482307224
267,ADAMTS13,-0.20139473258225743,tracketch_all_data,0.14062791409101202
268,ADAMTS14,-0.24645116269899453,tracketch_all_data,0.07012934987329389
269,ADAMTS15,-0.10868272475842264,tracketch_all_data,0.44048680134018975
270,ADAMTS16,-0.22826190822716363,tracketch_all_data,0.09158070328434134
271,ADAMTS17,-0.29612809481192137,tracketch_all_data,0.0277045813038892
272,ADAMTS18,0.0038087688220956872,tracketch_all_data,0.9532961829212229
273,ADAMTS19,0.017829717463217834,tracketch_all_data,0.8730695008596135
274,ADAMTS2,0.02943826764448995,tracketch_all_data,0.8082615013061686
275,ADAMTS20,-0.13963615931708448,tracketch_all_data,0.3182521742716968
276,ADAMTS3,0.10578030009931784,tracketch_all_data,0.4371324890210957
277,ADAMTS4,0.25180878865103345,tracketch_all_data,0.08732842281493972
278,ADAMTS5,-0.09629238409713314,tracketch_all_data,0.4976303969117358
279,ADAMTS6,0.00731876896879945,tracketch_all_data,0.9351230642419842
280,ADAMTS7,-0.1139903222755774,tracketch_all_data,0.41761853930157955
281,ADAMTS8,-0.25562762146100665,tracketch_all_data,0.061610991977409525
282,ADAMTS9,-0.09477773777444029,tracketch_all_data,0.5026034226461213
283,ADAMTSL1,-0.08070339443275062,tracketch_all_data,0.5722530853566725
284,ADAMTSL2,0.04976654874055211,tracketch_all_data,0.6957907475759743
285,ADAMTSL3,-0.1383101155331873,tracketch_all_data,0.32173561444966975
286,ADAMTSL4,-0.29413712501078465,tracketch_all_data,0.031221833742877868
287,ADAMTSL5,-0.13762674001850186,tracketch_all_data,0.3251917521984892
288,ADAP1,-0.32201688632611786,tracketch_all_data,0.016217934402173236
289,ADAP2,-0.21975236471301166,tracketch_all_data,0.10652290496485929
290,ADAR,-0.07525758454286606,tracketch_all_data,0.6023376417570542
291,ADARB1,0.04380588818640816,tracketch_all_data,0.7284863295231223
292,ADARB2,0.21931669868622108,tracketch_all_data,0.12969878084937664
293,ADAT1,-0.06311574108655874,tracketch_all_data,0.6662040475705477
294,ADAT2,-0.02912342462967604,tracketch_all_data,0.8584550254906069
295,ADCK1,0.06193319985022493,tracketch_all_data,0.6383923941067755
296,ADCK2,-0.11888786911851114,tracketch_all_data,0.39584392901582177
297,ADCK5,-0.19670127358611153,tracketch_all_data,0.1506442134468933
298,ADCY1,-0.1628473637975172,tracketch_all_data,0.23795271811956803
299,ADCY10,-0.14124817753735258,tracketch_all_data,0.3095885596797823
300,ADCY2,-0.04075911735455544,tracketch_all_data,0.7906022706973667
301,ADCY4,-0.03995435773436325,tracketch_all_data,0.7934212222170457
302,ADCY5,0.00954333649399401,tracketch_all_data,0.9211722030762454
303,ADCY6,-0.08950691719565598,tracketch_all_data,0.5289382187321966
304,ADCY7,-0.4480433149046355,tracketch_all_data,0.0010743165806049082
305,ADCY8,-0.06977147798942838,tracketch_all_data,0.632510032306741
306,ADCY9,-0.12938208074981783,tracketch_all_data,0.35500590767241497
307,ADCYAP1,0.024825706326542667,tracketch_all_data,0.8341785993746966
308,ADCYAP1R1,-0.19438966493337093,tracketch_all_data,0.15691648502697378
309,ADD1,-0.244272245177029,tracketch_all_data,0.07266186879103533
310,ADD2,0.009695534406614926,tracketch_all_data,0.9200985666273275
311,ADD3,-0.10096401917098692,tracketch_all_data,0.47624210142424916
312,ADGB,-0.06290254226080366,tracketch_all_data,0.6687474485952827
313,ADGRA1,-0.15852811740760125,tracketch_all_data,0.250511544045158
314,ADGRA2,-0.19306550951176052,tracketch_all_data,0.15758077936192863
315,ADGRA3,-0.059502501284163976,tracketch_all_data,0.6856676675452187
316,ADGRB1,0.08814431645365362,tracketch_all_data,0.5136457492328236
317,ADGRB2,-0.07657856990691667,tracketch_all_data,0.5964282690128748
318,ADGRB3,-0.03838926305290323,tracketch_all_data,0.8051863344637932
319,ADGRD1,0.03647191759960759,tracketch_all_data,0.7693856598800374
320,ADGRD2,-0.1717627775946278,tracketch_all_data,0.2116853522321849
321,ADGRE1,-0.015636330761011587,tracketch_all_data,0.9348200169945476
322,ADGRE2,-0.3082855151961691,tracketch_all_data,0.022245844383246626
323,ADGRE3,-0.07199453021116432,tracketch_all_data,0.6209682947383701
324,ADGRE5,-0.13377235772029009,tracketch_all_data,0.33670589585269783
325,ADGRF1,0.050109252509300144,tracketch_all_data,0.6954563171092616
326,ADGRF2,-0.19947480655131433,tracketch_all_data,0.14287050258671083
327,ADGRF3,-0.35402013759511464,tracketch_all_data,0.008476384054623514
328,ADGRF4,-0.0995399506970236,tracketch_all_data,0.48313727646804117
329,ADGRF5,0.13526220526111468,tracketch_all_data,0.32983471974129347
330,ADGRG1,0.10789933270540597,tracketch_all_data,0.4284443896884458
331,ADGRG2,-0.01124764090479722,tracketch_all_data,0.9653063368986646
332,ADGRG3,-0.08316760976337967,tracketch_all_data,0.5622162848885087
333,ADGRG4,0.15287574922928793,tracketch_all_data,0.2755081324560347
334,ADGRG5,-0.0656280865434101,tracketch_all_data,0.6517279304190305
335,ADGRG6,-0.2299804694141321,tracketch_all_data,0.09054029612642171
336,ADGRG7,0.058705343156549086,tracketch_all_data,0.6526795318109493
337,ADGRL1,-0.3344464774998884,tracketch_all_data,0.012465647884457674
338,ADGRL2,-0.09446433998572643,tracketch_all_data,0.5083802668729862
339,ADGRL3,-0.1415893674425052,tracketch_all_data,0.3057540743895976
340,ADGRL4,0.16181623422594785,tracketch_all_data,0.24887942231946378
341,ADGRV1,-0.210961825281349,tracketch_all_data,0.12179807968704615
342,ADH1A,-0.017413585034654663,tracketch_all_data,0.9289146278788213
343,ADH1B,-0.08128001890309383,tracketch_all_data,0.5739900445238493
344,ADH1C,-0.25835741654547134,tracketch_all_data,0.05534989398933136
345,ADH4,-0.1538465059790037,tracketch_all_data,0.2678412994323961
346,ADH5,-0.2791272505127706,tracketch_all_data,0.03826313993772617
347,ADH6,0.1613412759668178,tracketch_all_data,0.25075930630260057
348,ADH7,-0.01556140368872962,tracketch_all_data,0.938098348888026
349,ADHFE1,-0.03736471954049462,tracketch_all_data,0.8121365030125705
350,ADI1,-0.11776612758509762,tracketch_all_data,0.4028480222912189
351,ADIG,0.059667599958126157,tracketch_all_data,0.648048029345156
352,ADIPOQ,-0.03457987327858205,tracketch_all_data,0.8290526411723838
353,ADIPOR1,0.2294190787423817,tracketch_all_data,0.11510315484426951
354,ADIPOR2,-0.19250152597401368,tracketch_all_data,0.16045890233838506
355,ADIRF,-0.16308312788606638,tracketch_all_data,0.23584673893130617
356,ADK,-0.2924121650745201,tracketch_all_data,0.02941676424532175
357,ADM,0.2445838106456522,tracketch_all_data,0.09442724871818253
358,ADM2,-0.0977541369820012,tracketch_all_data,0.49150843443450376
359,ADM5,-0.15782474030191043,tracketch_all_data,0.2539044295470775
360,ADNP,-0.18602347213780554,tracketch_all_data,0.174049390871632
361,ADNP2,-0.026524597947182572,tracketch_all_data,0.8741850139881227
362,ADO,-0.010393318074807397,tracketch_all_data,0.9651451456888226
363,ADORA1,0.019707024996783833,tracketch_all_data,0.8606743923472748
364,ADORA2A,-0.33714400011350376,tracketch_all_data,0.011827198553612523
365,ADORA2B,-0.07303650427204844,tracketch_all_data,0.6158790636471605
366,ADORA3,-0.06014595207718033,tracketch_all_data,0.6827001558327438
367,ADPGK,-0.42053492410588555,tracketch_all_data,0.0017132517197979873
368,ADPRH,-0.0259516224094781,tracketch_all_data,0.8775758590949808
369,ADPRHL1,-0.08307602410217221,tracketch_all_data,0.5643951353289596
370,ADPRHL2,-0.3051808167338839,tracketch_all_data,0.024145743670318017
371,ADPRM,-0.08809331102916315,tracketch_all_data,0.5356549077889604
372,ADRA1A,0.04507531588790108,tracketch_all_data,0.7231374824507807
373,ADRA1B,-0.058404038471415,tracketch_all_data,0.6939895645452016
374,ADRA1D,0.05148116537290297,tracketch_all_data,0.6928260535519173
375,ADRA2A,-0.05842858571018483,tracketch_all_data,0.6912340595957618
376,ADRA2B,-0.0878223933684968,tracketch_all_data,0.5397387099233011
377,ADRA2C,-0.011139884988149273,tracketch_all_data,0.9619415311192553
378,ADRB1,-0.4324357900173699,tracketch_all_data,0.0010785916940666623
379,ADRB2,0.0932009409152116,tracketch_all_data,0.48952944554838995
380,ADRB3,-0.3301740819375562,tracketch_all_data,0.017898734124329723
381,ADRM1,-0.025752493355126506,tracketch_all_data,0.8772582375971064
382,ADSL,-0.18133674446867884,tracketch_all_data,0.18542022106320225
383,ADSS,-0.6295513989044602,tracketch_all_data,7.092801879728524e-06
384,ADSSL1,0.046973356071662656,tracketch_all_data,0.715058975433109
385,ADTRP,-0.1149144553442174,tracketch_all_data,0.41172743295128233
386,AEBP1,-0.08220492887569429,tracketch_all_data,0.567174833534126
